video_id,comment_id,sentiment_category,user_scenario,user_question,user_suggestion,positive_cluster_theme,negative_cluster_theme,scenario_cluster_theme,question_cluster_theme,suggestion_cluster_theme
vwK0Ro5,cnEkeBPu_,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vRoMHNQ,cnFvfwAa8,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vz-3GxD,cnGMRuZl2,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vdzrIP2,cnH3XmMK2,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vIiTZO1,cnHseNnGY,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vHahKrc,cnIJT_6XO,3,0,1,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,の い か な で ？ す に て 、,
vgIr-dG,cnJAIUX6i,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgmyU_t,cnJnboCMw,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vgmyU_t,cnKrClTFw,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,  ? 😂 ! is what s oole chair &#,
vmsHv2Z,cnMGu8YY6,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
v4wSOpe,cnPL-jfMv,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vKJ2vqX,cnQroDtzk,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vyTFg05,cnQt6B7h8,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vJAQbN9,cnSWn6zZ_,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vKJ2vqX,cnSrwrj0U,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v129LuD,cnTQe0QzE,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vIiTZO1,cnUGCCTT9,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🥰   good 😅 ❤ welcome back hi ’ he,,,
v4Htv2Q,cnXmcIbp4,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgIr-dG,cnXo8hBAj,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vz0DmiM,cnYbM_MhJ,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vC3BRAo,cnZBrg8qJ,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vgIr-dG,cn_MZ0jLD,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vOqoEVw,cn_QzWlso,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vnK5t9y,cna0w9qsq,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vgIkaeR,cnaLUKbnF,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vgIkaeR,cnaqtDErZ,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vJAQbN9,cncJljzZX,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v-ox8Uw,cneXFA_eH,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vJOK_jc,cnfxBN97q,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vnK5t9y,cnhPN7Ydz,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vHahKrc,cni_-osuO,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vIiTZO1,cnk8_rEmR,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😳   ohne 😂 30 nur 😅 es is ?,,,
vgIr-dG,cnkWxOuCQ,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,😂   carrie nice ❤ ! is nick ? you,,,
v3-vK-4,cnm8jOaan,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v0nP_KB,cnmCa0rho,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vdKeRm9,cnoGcAZOH,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v2cabia,cnoXbhqzt,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v3-vK-4,cnovffMC8,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,"  ? the it i to . a is ,",
vRoMHNQ,cnp7XXI6R,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vc_of-A,cnpwp8A5k,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vyTFg05,cnqSfT--m,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vIiTZO1,cnqShCI5E,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🥰   good 😅 ❤ welcome back hi ’ he,,,
vyTFg05,cnr9ojxdE,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vIiTZO1,cnrbbP3DP,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vgIr-dG,cnrl-VzC7,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vB0lLSM,cnsX2SCaX,3,0,1,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,の い か な で ？ す に て 、,
vgIr-dG,cnxujcH_H,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vz0mnPd,cnykxCdQW,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ü ä das der ich kann auch man ,",
vz-3GxD,cnyyfSKcl,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vmsHv2Z,cnzM1yMzn,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vnK5t9y,co1Me2abo,3,0,1,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,的 ？   ， 可以 。 이 吗 这个 錄音筆,
vyTFg05,co1etylIz,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,"  ? the it i to . a is ,",
vdbLgWS,co1pEfY_r,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vIiTZO1,co21TlzcQ,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vyTFg05,co3JSF7g0,3,0,0,0,"  / > < = "" br : a href",  ? ! is 🎉 so this good video .,,,
vgIr-dG,co3U__Csc,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vlbVrtw,co5o2Idh4,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
v95aInR,co5vwS_k0,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vIiTZO1,co6ERsR92,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vb-Daa_,co6_EdenT,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vz-3GxD,co6hwJWGI,1,0,0,1,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,,,,翻译器 能 ， 。 的 希望 不够 改进 发现 后
vKS-ol0,co7i46uvQ,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vKS-ol0,co8cy1ajg,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vr_LT5A,co9Yc32zc,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vlbVrtw,coCOIa0eU,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vgIr-dG,coCPbO8M7,3,1,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,， 的 了 😀 很 使用 這款 方便 。 可以,,
vKS-ol0,coG1AbRWm,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,  ? 😂 ! is what s oole chair &#,
vz-3GxD,coGD_HKuS,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vIiTZO1,coGje2B1Y,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😳   ohne 😂 30 nur 😅 es is ?,,,
vIiTZO1,coGwN3byU,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😳   ohne 😂 30 nur 😅 es is ?,,,
vIiTZO1,coIThv8IF,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vz-3GxD,coJIhGeAn,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
v0nP_KB,coKBz22dA,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vOqoEVw,coLRakDAZ,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
vZNFtEb,coM8WcLGH,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vdKeRm9,coN6nZOLc,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,  ? 😂 ! is what s oole chair &#,
v95aInR,coP0b3dx1,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vc_of-A,coPPRAFVy,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
v0nP_KB,coQbcQ3qy,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vIiTZO1,coSpiZAeo,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v4wSOpe,coTrFVmR9,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v0nP_KB,coTwNWTgw,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,  does support it for ? be or would languages,
vgIr-dG,coTx5X2eA,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v4wSOpe,coU0GOh55,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vgIr-dG,coUguJxOA,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vJAQbN9,coV-DwaDL,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vIiTZO1,coV0ZqjCt,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😳   ohne 😂 30 nur 😅 es is ?,,,
vz-3GxD,coVTpwaIL,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vMSQja0,coW2Hgpcn,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vKJ2vqX,coWPXWoQp,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vmsHv2Z,cod5f76jn,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,  ? 😂 ! is what s oole chair &#,
vnK5t9y,codFocL9U,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vgIr-dG,codNxpIX3,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vIiTZO1,coe1ot21C,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
vRoMHNQ,coeJPW1QZ,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vjEBu9W,coeVXbhyv,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vgIr-dG,cof4N32Av,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
vTOfPvS,cogGywGOv,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vIiTZO1,cohMq7Ldm,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vz-3GxD,coiGVnvSa,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vIiTZO1,colzDLzki,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vz-3GxD,com83NwJI,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vjqfJjv,copxaqVZF,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vlbVrtw,coqUTxp8O,3,0,1,0,"  / > < = "" br : a href",い の 。 😁 で な し す ， が,,"/   = "" > < : a href .",
vgIr-dG,coqaday9w,3,0,1,0,"  / > < = "" br : a href",  ? ! is 🎉 so this good video .,,"/   = "" > < : a href .",
vc_of-A,cosKKGn1A,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🥰   good 😅 ❤ welcome back hi ’ he,,,
vKS-ol0,cotI6Aukv,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v5cquLT,couQ_OIhu,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,  does support it for ? be or would languages,
vOREHMM,covXZMXMB,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,  ? 😂 ! is what s oole chair &#,
v3-vK-4,cowFn-Xzv,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vhIxU0L,cowNs7Nry,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vjEBu9W,cowuxxAxO,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vKJ2vqX,coxHH3GT8,3,0,1,0,"  / > < = "" br : a href",  ? ! is 🎉 so this good video .,,"/   = "" > < : a href .",
vIiTZO1,cozZOgIH5,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vB0lLSM,coz_AMoz2,3,0,0,0,"  / > < = "" br : a href",い の 。 😁 で な し す ， が,,,
vTOfPvS,cozr5rT08,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgIr-dG,cp-1IogtZ,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vc_of-A,cp-Q4JWLd,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vdbLgWS,cp-iwfWlO,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vej5bIY,cp0DSOMmu,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vyTFg05,cp1UbrICE,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgIr-dG,cp1xskxHk,1,0,0,0,  ? ! is 🎉 😂 ❤ so good this,,,,
vJOK_jc,cp2ODj87R,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vIiTZO1,cp4-yjAAX,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vbzCZ0h,cp4QP-PFm,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vz-3GxD,cp4SNUkjv,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
vlbVrtw,cp4VzPdRF,1,0,1,0,い の で し な す が て た に,,,の い か な で ？ す に て 、,
vc_of-A,cp6PD5hxd,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vz-3GxD,cp8MOBO0t,1,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,,,,
vZNFtEb,cp95iCPPg,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vOREHMM,cpA2PdDEU,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,  does support it for ? be or would languages,
vJAQbN9,cpBDNVWAx,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vIiTZO1,cpEQ9uaon,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vZNFtEb,cpFRX8sgI,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vMSQja0,cpH13cXAI,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vej5bIY,cpHboUXdL,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vgIr-dG,cpHqV4zC2,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vr_LT5A,cpIgylfBI,3,0,1,1,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,的 ？   ， 可以 。 이 吗 这个 錄音筆,的 xfaiyx   ， 最好 、 是 在 翻译 ！
vgIr-dG,cpJB_-3dG,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
vTOfPvS,cpK9jJLPc,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vwK0Ro5,cpM5ZUrBj,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vnK5t9y,cpO1yizqA,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vgXp8qe,cpOUxIq-0,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vyTFg05,cpP1LyDXc,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vb-Daa_,cpPMKl-Fs,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgIr-dG,cpPaBw1l7,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgmyU_t,cpSBt-q_n,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v0nP_KB,cpSjzFbLe,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgIkaeR,cpUI6I8VY,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vIiTZO1,cpXg2welm,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vOqoEVw,cp_LlUqSV,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vKS-ol0,cp_z3r2_l,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vIUVexk,cpbjBe7Se,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vcU7cYQ,cpd7Lw6mE,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vlbVrtw,cpfOK-pkC,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vgIr-dG,cpgqRREn6,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
v7lX8Ro,cphi4Pu79,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vUfYwzN,cpk8_D35e,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vyTFg05,cpkru2zZR,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vIUVexk,cpl4n0EOj,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vOU2rJb,cpo1lRaWh,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vB0lLSM,cpon7KcEc,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vyTFg05,cpp_5Ec4m,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vtFQ8Km,cpqh9MFKD,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgIr-dG,cpqhkHqNt,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vJAQbN9,cprFAR5eI,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vRoMHNQ,cpsEB5l6J,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
v129LuD,cpsH3DBpz,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vOqoEVw,cpsNyN1iC,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vZNFtEb,cpte4xrHw,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vlNO1SW,cpu-J8rrT,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vgIr-dG,cpurrDhd4,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vyTFg05,cpv6Ugx35,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vOREHMM,cpvDtRY_s,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,  does support it for ? be or would languages,
vB0lLSM,cpvWCfUdE,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vOREHMM,cpwbOa545,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vlNO1SW,cpxX7F3tK,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgIr-dG,cpxbeqFu9,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vUfYwzN,cpy0z8708,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v4wSOpe,cq0FS1OXW,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vc_of-A,cq0gkg8Fp,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,😂   carrie nice ❤ ! is nick ? you,,,
vyTFg05,cq0hdh2UC,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vB0lLSM,cq1wn6tgq,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vgIr-dG,cq6S-_Kdn,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vz-3GxD,cq86tFCOO,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vdzrIP2,cq8ZZpTdv,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vbzCZ0h,cq9-kwV_7,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vdKeRm9,cq9BC5S4R,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vytrCKr,cq9OSdQxV,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,  ? 😂 ! is what s oole chair &#,
vJAQbN9,cq9X9wk9A,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vIiTZO1,cqB3HTv2z,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,  ? 😂 ! is what s oole chair &#,
v0nP_KB,cqDOp9ZTn,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vIiTZO1,cqDX42IWJ,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vKS-ol0,cqDc1Jemv,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vgIr-dG,cqGB0jra_,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vOREHMM,cqGvuxte7,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v4wSOpe,cqMScCI-C,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vgIr-dG,cqOI6NzwD,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vgIr-dG,cqQOQCAx6,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vb-Daa_,cqTDcCRel,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vwm_9ft,cqTmB6EsI,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,  does support it for ? be or would languages,
vlbVrtw,cqVpPN1do,3,0,0,0,い の で し な す が て た に,い の 。 😁 で な し す ， が,,,
vKJ2vqX,cqX4YH3l9,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vlbVrtw,cqY_5lOcc,1,0,0,0,い の で し な す が て た に,,,,
vdKeRm9,cqZ2PmPVk,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vjEBu9W,cqZ5T6wL3,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vKJ2vqX,cqZJoju0z,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vjEBu9W,cq_OiaYuQ,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vIiTZO1,cqaiyed7M,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
v3-vK-4,cqamWxSVM,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vz0DmiM,cqb6g_tMl,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vyTFg05,cqdfCWX2L,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vbzCZ0h,cqgSYBGli,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
